ID,name,birth,phone,locality
patV7B1FP,Michael Hong,15/10/1902,9292609,East
patNOV4ZY,Ruth Stephens,07/04/1929,8134605,Southwest 
patO4UXWJ,Peggy Gonzalez,09/04/1943,8514722,West
pat62BK7M,Hubert Meisner,08/08/2001,8999825,Southeast
patVVJEVB,Jennifer Doane,11/03/1979,9506397,West
patF9Z94I,Sue Stevens,18/12/1916,8790773,Northeast
pat80J4KO,Michael Adams,11/05/1985,8395822,Southeast
pat284R9D,Charles Ball,04/12/2001,8899534,East
pat2LAANC,Douglas Ferguson,03/10/1902,9567281,Southeast
pat815Y3N,Mary Tyrone,12/02/1976,8513970,East
patAQWEHU,Jeremy Steinberg,18/10/1943,9981471,East
pat085U26,Deborah Richardson,26/06/1926,8105136,East
pat2FQG7O,Antionette Spencer,25/10/1902,9514812,Northeast
pat7BSVWO,Inez Cadena,10/02/1935,9535793,Northeast
pat0HKW85,Michael Booker,04/07/1922,9489184,Northeast
patCXC16J,Donald Lassiter,09/11/1953,9175177,East
pat13BU1F,Kendall Williamson,23/07/1912,9158915,North
patPJDBTW,Todd Mcculla,19/04/1913,9608583,Northeast
patCMMOW1,Ruth Vil,03/05/1917,9760508,North
patP95P9V,Tyrone Gay,25/11/1955,9025191,South
pat1LXIZN,Jane Bolivar,24/05/1974,9528559,Southwest 
patSS5GQ0,Brian Artiaga,18/03/1968,9345559,West
patG7DTD7,Tabatha Gomez,13/07/1928,8908236,Southeast
patNUV4ZR,Michael Braswell,25/03/1953,9383302,North
patW3MRMT,Jessica Silvers,21/10/1945,8722800,South
patMVUJV7,Joel Espinosa,03/02/1919,8879228,Northwest
pat3B6WF7,Sarah Caffey,10/02/1961,8894615,Northwest
pat4BVD3A,Rogelio Nagy,27/12/1934,8736822,South
patVEYTWZ,Mary Beck,02/01/1927,9324946,East
patDAQV83,Mary Griego,24/04/1905,9064300,Northeast
patTNX5TL,Randall Williams,10/06/1930,8808461,North
patTNDZKV,Barry Melo,05/06/1944,9551804,South
patXGB1ZS,Irene Torres,18/05/1981,9179970,Southeast
patQ0DFWR,Shirley Cuevas,28/09/1912,8843731,North
patOWTYJ1,Michael Fairley,11/12/1905,8092936,South
patVZTNMA,Paula Zorn,13/08/1983,8334655,Southwest 
patNREM0J,Russell Gustason,13/02/1982,8687953,East
pat57VF5V,Gary Norcross,12/01/1944,9961618,West
patOUSVQ1,Sherri Rodas,19/11/1942,9774705,Northeast
patXGYOTL,Joyce Jung,14/10/1972,8290210,South
patZ1DA9F,Sally Saldivar,19/03/1956,8899492,North
patR5V3F0,Sandy Sweeney,28/07/1965,8276969,South
patGPHLGU,Richard Baker,19/07/1955,9104150,West
patZN70UJ,Matthew Place,15/11/1973,9836530,East
pat37LN88,Vanessa Wright,18/09/1953,8405962,East
patIYRTAC,Veronica Riddle,10/08/1977,9897134,Southeast
pat1ISRO3,Steven Uhlig,20/07/1985,9116909,East
pat145ZLI,Catherine Gowdy,27/10/1968,9730766,South
pat73FSOR,Jenny Smith,05/10/1998,9191554,Southwest 
patZCF8RQ,Jacqueline Jones,09/06/1918,8020205,Southeast
pat11ZDVI,Elizabeth May,02/05/1906,9304690,West
pat687Q41,Lonnie Hill,05/06/1945,8588331,Northeast
patDZAIEU,Daniel Coty,22/04/1960,8146748,Southeast
patDN0L0H,Sharon Thomas,27/02/1931,8132991,Southeast
pat5WFQSB,Elvira Oneal,04/03/1973,8130360,Northwest
patKJQOJ8,Lee Gutierrez,02/04/1981,9532912,East
patW6RVGI,Winnifred Rivera,13/03/1971,9910861,West
patDNT2AD,Rudolph Church,27/06/2001,9114307,Northeast
patYAMKBV,Amy Pierce,21/04/1947,9096964,West
patM3C2O3,Colleen Angelocci,28/07/1988,9575215,South
patKMT3RX,Cecil Greenwell,16/04/1943,8525440,West
patWGF74Q,Donna Banks,12/08/1903,9079049,South
patSKN5GJ,Richard Russell,20/03/1903,9834422,Northwest
pat6V10GI,Paula Mcgowin,06/02/1981,8594823,Southwest 
patZFGTL9,Lindsay Holt,21/08/1976,9417229,West
patWIZ1UI,Patrice Judge,03/07/1934,9255869,North
patOXUJ51,Pam Hagar,06/02/1970,8159282,West
pat1HBQMT,Josephine Campbell,14/11/1942,9120150,South
patTGVI71,Melissa Baker,01/12/1915,9178687,Northwest
pat6LJG5A,Lori Hankin,16/01/1911,8876821,Northwest
pat074JN0,Lucille King,17/03/1925,9090855,Southeast
patQ9PGOU,Charles Johnson,22/01/1943,8288169,Southeast
patAG14V5,Ashley Donnelly,10/01/1968,8613762,Southwest 
patPHQS7F,Brant Strand,23/03/1901,8078265,Northeast
pat3MJGBS,Yolanda Ramundo,21/10/1939,8400871,South
patIO63Z7,Kristie Collinsworth,23/12/1926,9857461,North
pat43F6VG,Andra Llewellyn,06/06/1924,8503455,East
patC9XBFS,Jimmy Mack,09/08/1995,9622071,East
pat089N76,Judy Fugate,04/05/1985,8357551,Southwest 
patXUOP85,Darren Huggins,05/01/1980,8336079,East
patPSHKCD,Richard Manzanares,01/05/1922,8018390,North
patIA1XID,Melissa Thomason,13/08/1964,8000057,West
patJ1TVNE,David Dale,21/09/1938,8732670,Northeast
patZOZDRD,Angela Franco,23/08/1990,9842510,Northwest
patKO7VI7,Dorothy Mcgibbon,16/09/1979,9794527,North
patI5TW05,Barry Robles,18/11/1947,9092437,Southwest 
patKHAZ12,Jarred Daugherty,14/07/1956,8909601,Southwest 
pat2NV1I3,Lynda Whittaker,10/07/1941,9923901,Southeast
pat20RI1L,Kimberly Crump,07/07/1911,8420149,North
pat7Z733I,Jose Berning,08/09/1970,9718126,North
patG985HN,Opal Fleming,07/10/1922,9038867,Northwest
patR1GX59,Robert Alcorn,15/03/1997,9554214,South
patJI8GX7,Elma Boucher,12/07/1928,8039246,Southeast
patRUYRBH,Ian Niver,21/01/1975,8607356,West
patGZV9QM,Janice Preister,03/02/1910,9107375,Northeast
pat5EEF8O,Renee Mierzejewski,09/03/1990,8820311,Northeast
patRSE7TH,Dennis Young,08/11/1957,9497409,Southeast
pat218BTT,Justin Banks,12/10/1951,9266407,Northwest
pat6U1052,Michael Renk,05/06/1993,9395179,North
pat4ONZ9B,Louise Newman,12/10/1910,8021913,Southeast
patI400JM,Julia Mckeon,12/04/2001,8376513,West
patYA649X,Brandi Mooney,18/04/2001,8204385,South
patTW76OP,Bobby Williams,21/09/1914,8422964,Southwest 
pat8EEZYQ,Angel Stubbert,17/07/1908,8972746,South
patMLQ5BN,Dillon Kenner,05/12/1931,9859224,West
pat49FFZZ,Willard Lazo,08/04/1914,8434544,East
patTFTW45,Christopher Smith,08/06/1908,9290639,Southwest 
pat3NB39E,Robin Padula,01/01/1990,9448711,North
patAGR5PX,Alexandria Kuehne,25/01/1978,9203975,Southeast
patW24WDI,Shawn Harrison,28/06/1943,9945420,Northwest
pat9RZEON,Aaron Larkey,08/08/1942,8970158,South
patYHZAXU,Larry Cox,04/03/1906,8774265,Southwest 
patG9Y2PP,Angel London,18/04/1910,9737212,West
patA2GUIH,Jeannine Pitts,20/06/1901,9482560,South
patIVVTWC,Dorothy Norris,11/07/1913,9423243,West
pat88T6EM,Curtis Huskins,15/04/1984,8062400,Northwest
patFVBQNA,Johnny Plitt,11/07/1955,9480108,Northwest
patJG3GYG,William Davis,01/11/1952,9639047,Southeast
patLFT33F,David Marquez,10/03/1949,8916639,Southeast
patR5Z5OY,William Moore,14/04/1923,8376557,West
patSRY96P,Gloria Simmons,22/02/1929,9534764,North
pat9X1O7S,Raul Almaguer,08/11/1932,9836203,West
patWEMV1J,Jessie Moore,01/09/1933,8915924,North
pat9TG7VZ,Gary Witherspoon,28/05/1964,8021021,East
patGO8C6A,Larry Routh,21/05/1939,9797395,Northwest
patT6TP4O,Ryan Vignola,03/02/1947,9986252,Northwest
patPYN5MI,Thomas Blakley,11/02/1957,8304743,Southeast
patG5I1NH,Elena Dacey,16/03/1941,9668775,East
pat92OBLJ,Barry Bryant,27/06/1952,9320498,Southeast
patUL3ZO2,Gerardo Seward,28/01/1922,8880031,Northwest
pat312ERC,Christopher Temple,20/12/1933,9824998,Northwest
patU8NUX0,Tony Allmand,23/07/1962,9260353,South
patT2SVIS,Latasha Low,23/07/1948,9421573,Northeast
pat42RKS7,Jorge Evans,05/01/2001,8074730,Southeast
pat4L2BJV,Terrance Thomas,27/08/1999,8578672,East
pat3HFTZS,Ruth Couch,05/09/1904,8604428,South
patRKR1VP,Ron Massey,23/10/1938,8855368,Northwest
patMVGQA7,Thomas Grubbs,05/01/1971,9728226,West
pat2A39GT,George Gutierez,19/10/1943,9602800,North
pat8W5XAK,William Arthur,07/06/1925,9978218,Northeast
pat0AKUEH,Gladys Walton,02/07/1906,9807903,Southeast
patONV4IO,Donald Blake,25/10/1949,9211817,Southwest 
pat4NA8GX,Junior Ziler,26/11/1941,9683354,North
patFL9604,Linda Tuplano,26/12/1942,9258025,East
pat5HQ572,Latoya Mckenzie,21/09/1958,8925246,Northwest
pat1HL1MF,Linda Dunlap,05/01/1927,9563505,Southeast
patIUQJXB,Leonor Murray,02/10/1936,8972788,Southeast
patJR2MZI,Trista Reeves,25/08/1957,9272092,South
patCRPSBT,Amy Cody,27/09/1994,8357908,Northwest
pat4C7V2G,Hugo Nelson,08/06/1952,9764062,West
pat8YIS4C,Samuel Whitaker,01/08/1947,9273289,West
patR3FGCD,Cheryl Brummett,18/01/1977,8757562,Northeast
pat3C4LD1,Nicholas Sanders,20/07/1919,9973123,Southeast
pat1SG5ZL,Ronald Grate,08/10/1989,9398725,East
patVO8HHL,Dorothy Hiott,06/07/1995,9654624,East
patXJGWAC,Tammara Morrison,12/12/1979,8324251,Northeast
patRRSAT8,Pearl Waits,20/02/1904,9713133,Northeast
patYBXLH8,Charles Good,19/04/2002,9029227,Southwest 
patJ3YZ4E,Joseph Fernandez,21/06/1917,8228973,West
patPAOYUJ,John Stowe,11/01/1977,9965715,Northeast
patEECDDJ,Evangelina Grier,04/04/1977,8186146,North
pat1AKQBY,Bryan Whitfield,02/07/1948,8747153,East
patCE3VV4,Vernell Aquino,02/04/1982,8318257,East
patLAAWFH,Laura Hankins,11/01/1918,8027751,East
pat3YXDZ1,Louise Roberts,05/01/1912,9005264,South
patUROY7H,Carie Cameron,02/10/1987,8760844,Southeast
patLX811V,Andrew Phillips,14/07/1951,9812377,Northwest
patU8EQ1Q,Abby Chavez,24/04/2003,8097590,Northeast
pat595GCM,Charles Wertheimer,24/06/1971,8632611,Southeast
patV8NFI7,Naomi Rodriguez,23/04/1920,8306841,North
patHR177Z,Jennifer Chambers,25/07/1948,9765064,Southwest 
patVJJSI7,Mildred Grant,28/12/1972,8687329,Northwest
patPC2702,Joseph Jeter,20/11/1942,9508503,North
patPBYCX9,Sandra Lane,17/07/1969,9223711,South
patGOZQIP,James Jordan,09/11/1936,8000482,Southeast
patKBLWYC,Kenneth Dickinson,06/02/1947,9035041,East
patF6JGPO,Jessie Hickey,18/11/1939,8147928,Southwest 
patHY6P11,Grace Delancey,07/08/1901,8057878,North
pat7K0ZBB,Lottie Stromme,21/04/1973,9549925,North
pat6JDLJ4,John Bautista,04/11/1995,8170961,South
pat8QCEC5,Jean Mcclellan,09/04/1968,9462644,East
patICAUWS,Linda Morris,01/01/1915,9180313,South
patPKCQW3,Mack Ford,25/09/1971,9202169,South
patOOPDFN,Wendy Hachting,07/08/1969,9053419,North
patUWUV7F,Christy Gerhart,19/12/1986,9347650,North
patFAGDTP,Marilynn Cerny,27/12/1980,9537293,North
pat9LA3TF,Thomas Berger,16/10/1981,8671454,North
patLL8ORI,Mary Benfield,14/04/1918,9094924,Southeast
patAPOI2U,Thomas Leger,27/06/1941,9420324,Southwest 
pat4BU7ZW,Patricia Brownlee,21/05/1976,9296169,North
pat05MARC,Charles Elder,20/04/1917,9312617,Southwest 
patCGUCGY,Jose Goff,26/10/2003,9213555,West
patW9RDTO,Carrie Moorehead,05/11/1940,8728279,Northeast
patAKL1HS,Jeanette Brown,16/12/1907,9347366,Southwest 
patF29HQ3,Maria Freeman,12/10/2000,8211109,South
patZIGQ5P,Ann Bodner,01/06/1950,8959876,East
patYRS9AE,Carmen Brock,12/07/1925,8570220,Northeast
patSMCV20,Johnny Jones,17/10/1909,8003211,Southwest 
patVNBLXX,Laurence Brown,24/02/1956,9646492,Southeast
patVQPSGO,Sean Slater,01/11/1945,9362782,South
patINB25W,Michael Puulei,12/06/1998,8972399,Northwest
patX5ELA0,Donna Hall,19/09/1912,8343438,Southwest 
patDSPKCZ,David Leclair,11/05/1908,8646002,Northeast
patV5A4L7,Mary Peloquin,04/11/1931,8537836,Northeast
pat8N28W4,Jeffrey Patrick,04/06/1990,8039405,Southwest 
pat5PXP9X,Glen Freund,03/10/2003,8572630,West
patSTJS0H,Tamera Huerta,01/09/1994,9242149,Southwest 
pat306ZG3,Thomas Liu,19/09/1919,8844929,Northwest
patZF0TJH,Emilia Long,16/11/1992,9215586,North
patDHIJOG,Marcella Faulkner,20/01/1962,8313816,East
pat7TMWSW,Karen Leu,22/08/1950,9764051,Northwest
patRE416H,Karen Cartwright,21/09/1948,9255934,Southeast
pat66MBM7,Kristin Davis,15/02/1997,8120299,South
pat7CE25O,Tatiana Kennedy,02/06/1917,8547529,Northwest
pat9PMHIG,Geraldine Pirman,07/06/1988,8864598,West
patIRDRJD,Betty Jones,05/09/1989,9849942,Southeast
pat02B3XD,Emily White,22/06/1950,9245141,East
patMG9Y96,Randy Mclaren,26/12/1921,9727170,North
patCQKHGU,Robert Peterson,18/12/1952,9391628,Southeast
patAN7CCG,Patricia Howell,14/03/1963,9944734,East
patKQDQMU,Kevin Styers,05/07/1948,8198354,East
patI5AQX9,Carolyn Tuma,24/11/1999,9422099,Southeast
patG06CIK,Dorothy James,20/07/1903,8526771,Southwest 
patZDYUV3,Thomas Gagnon,26/08/1969,8393460,South
pat0U5GZC,Minnie Boone,19/04/1975,9736386,East
pat6H98DE,Sam Eaves,09/04/1969,8820890,South
pat8QP506,Lisa Baker,13/07/1993,8546735,East
patDSX6KC,Anna Light,10/07/1993,8468887,West
pat9SM7B6,Joel Parent,19/08/1973,9822165,Northwest
pat8IAAE3,James Dolney,09/11/1993,8551394,East
pat8EAJEO,Allen Hood,03/01/1937,8314087,West
patL8MKG6,Eric Balensiefen,16/01/1932,9170878,South
patVX1XEP,Diane Serrano,08/08/1998,9171023,West
patWKQOB2,Robert Dorsey,17/03/1909,8472273,Southwest 
patW6L21T,Elizabeth Campbell,24/01/1912,9898588,South
patE7A9MC,Victor Applegate,06/08/1935,9903018,East
patPWBW50,Lori Hayes,21/09/1965,9628322,West
patH64UT2,Deborah Stewart,26/12/1975,9491380,Northwest
patK5Q3G5,Jason Mcmurray,10/02/1903,9486190,Northeast
pat028P9Y,Kirk Schlenz,03/04/1900,8997045,Northeast
pat8Y41R1,Carlene Smith,28/05/1959,9475498,West
pat9WVUYX,Mary Mcdaniel,21/04/1995,8913309,West
patPQHMHM,Mary Nunez,01/07/1930,9231543,Southeast
patDYLZNT,Shirley Bennett,16/09/1931,8425919,Northwest
pat6GMF6U,Eugene Gallagher,26/11/1997,9662250,South
pat2KE5OC,Victoria Phillips,17/11/1951,8832987,Southwest 
pat2R975V,Marshall Schwarz,16/04/1967,9429340,Northeast
patN3R2SE,George Jackson,07/11/1936,8137188,Northeast
patOJWN9T,Anita Houk,17/06/1958,8042001,Northeast
patY5PJ9F,Howard Sweeney,14/12/1967,8013381,East
patZ8L2UX,Thomas Ransom,19/01/1923,8322506,East
patESHG1T,Margaret Smith,28/06/1970,8806715,Southeast
pat2OANOT,Daniel Abbott,25/12/1951,9343622,West
pat1VDSUQ,Patrick Rangel,25/05/1989,9648226,North
pat7Y7Z2F,Lee Farmer,01/11/1949,8822194,South
patIPUAWY,Romona Pena,26/08/1977,9067094,North
patMB61MI,Derrick Patterson,16/10/1964,8902268,West
patU3GSO0,Forrest Barrow,05/03/1942,8211911,Southeast
patAH9RS5,Dianne Jacobson,15/05/1984,9510847,North
patPWS30T,Timothy Street,08/09/1919,8057152,Southwest 
patLMJKNH,Della Ingram,08/08/1909,9336825,Southwest 
pat2IHUPO,Sharon Kouba,06/12/1956,9787958,Southeast
patETJHZK,Shelli Longo,25/08/1909,8468677,Northeast
patM4JCEV,Adrian Savoy,01/10/1951,8320837,East
pat2YAU8Z,Roger Sansoucy,20/02/1969,9158095,West
patMSSREX,Matthew Rosenberg,06/02/1984,8653401,Southwest 
patX3ODZQ,Christopher Chin,18/06/2002,8814739,Southwest 
patFZVCN7,Renee Duke,09/11/1960,9395167,East
patQKTC9G,Ulysses Peterson,06/01/1997,8363967,South
patLATQWH,Max Davis,12/10/1955,8518895,Southwest 
patSGETPS,Jorge Robinson,06/11/1972,8668323,South
patL4F8QA,Monica Kremer,12/08/1948,8474112,South
patDL9GTN,Norman Weigel,18/01/1977,9927885,Northeast
patFLM8OB,Liza Masten,14/12/1980,8670975,West
patOC06LN,Michael Coury,05/06/1958,8054423,Southeast
patW9YUXW,Tammy Daniels,21/08/1980,8989592,East
patWMRTVF,Jamie Sprague,15/03/1948,9222176,South
patNQGIEY,Doris Hemphill,20/03/1957,9793683,Southeast
patT0R0GY,Kimberly Debar,19/06/1947,8592496,Southwest 
patB8RR75,Gertrudis Perez,11/07/2001,9630110,Northeast
patLQ3O5F,Stephen Cassidy,04/04/1981,9071719,Northwest
patMRWY2L,Amelia Sikes,03/08/1957,9203514,East
pat287KC2,Gerardo Pellegrino,15/03/1955,9568142,Northwest
patH097OU,Angela Swims,10/02/1907,8730853,Southeast
patALLE9B,Richard Reed,02/12/1911,8855198,Southwest 
patJEL6US,Sonia Dozier,15/02/1980,8305057,North
pat3QG73V,Cristopher Moffat,08/03/1904,9612568,South
patUME6PJ,Willie Andrews,01/12/1918,8916381,Southeast
patXYQAW7,Tammy Brannan,26/09/1990,8037872,Southwest 
patN9ATRI,Bennie Styer,20/06/1902,8980713,Southeast
patK95UEO,Jerry Baker,19/01/1900,9713974,Southeast
patW50UAM,Laura Yang,01/10/1920,9200324,West
patQU2LJ2,Elizabeth Mendez,13/04/1950,8344358,Northeast
patWVEIBL,Robert Rohr,18/07/1927,8115835,North
patTVEEX7,Wayne Robertson,25/08/1946,9219581,West
patCU1ERS,Anthony Delbridge,17/08/1959,9790867,Southeast
pat0HUICN,Martha Markland,06/04/1929,9791514,South
pat3W42LC,Patricia Barker,05/09/1962,8170875,Northeast
patI6LPA1,Mary Manning,15/03/1994,8050706,West
pat1EUQPZ,Elizabeth Silva,04/09/1949,9238917,Northeast
patF4R00S,Evelyn Baker,27/05/1931,9647601,Northeast
pat59GIQC,Venita Stockstill,02/02/1968,8364998,West
patWC0RIK,Tyler Cyr,06/02/1963,9690217,Southeast
patEOIXVC,Hulda Logan,04/08/1939,9070958,West
patI8SBFY,Helen Jones,12/02/1923,8618559,South
patJ8SUYC,Mary Otero,05/03/1968,8026495,North
patIE9MP3,Alfred Roode,28/05/1964,8926591,North
pat54NZ9D,Natalie Stewart,16/12/1954,9944599,South
patIVU8KX,Laura Rice,13/09/2000,8655631,Northeast
patF96J4D,Michael Gramble,27/04/1945,8548416,South
patD518YZ,Denice Evans,19/12/1962,9855155,West
patFVOWE8,Kristi Hernandez,14/12/1933,8174650,South
pat6MT73W,Cordell Adams,23/09/1914,8773471,Southeast
pat7SRGKA,Elva Comeaux,19/02/1954,8445183,South
patCN8Z24,Petra Jimenez,03/01/1943,9144349,East
pat8MRJ32,David Bury,10/05/1959,8740123,North
patP797F8,Ashley Willemsen,08/10/1964,9900587,Southeast
patR8M8JZ,Veronica Tribble,10/07/1971,9181080,Southwest 
patGUR4U4,Rodney Dunn,12/10/1991,9778664,North
pat2HSVGE,Mark Rothstein,01/02/1962,8305718,North
pat8XEIKM,Annette Dickerson,23/10/1992,8383363,North
patI6R6ZC,Alfredo Otoole,12/06/2002,8517890,Southwest 
patP560PC,Michael Vest,24/12/1993,8385950,East
patJLJA3U,Earl Webb,22/12/1935,8088586,Southeast
patKDEUA7,Jeffrey Roman,01/11/1907,9516831,South
pat4Q5SV4,Victoria Olive,09/11/1976,8321945,South
pat7UP3X7,Donna Cleveland,12/11/1978,9158851,South
patHSTQXX,Gerald Horton,24/09/1900,8459583,Northwest
patBCZF46,Julie Feuerborn,19/04/1955,9604275,West
pat4B6AWI,Elsie Fisher,01/05/1917,8192100,East
patZ655RN,Jacqueline Padilla,02/08/1936,8523893,East
patXIP22H,James Homan,15/04/1986,8464371,West
pat9LIQQR,Joyce Herman,23/02/1900,9743008,Northeast
patAYNI4Y,Wilbert Mitchell,25/10/1991,8725994,South
patC09MMT,Judith Banta,20/09/1964,9353595,West
patS9EJ49,Gary Cornwell,27/05/1989,8123197,Northwest
patPSPDRV,Elvia Drake,01/11/1901,9085276,Southeast
patGJKINR,Justin Reed,23/01/1930,8289348,Northwest
patLQ8LDO,David Reichard,07/09/1944,9862783,South
patDCYHD4,Jeremy Ellinwood,15/06/1916,8204724,Northeast
patXP2NK9,Mary Smith,15/01/1966,9327642,Northwest
patZYVJOD,Steven Thornton,20/07/1982,9464230,North
patCAHTP1,Jeanette Donoho,18/06/1946,8153398,East
patG2Y4YL,William Salazar,13/03/1935,8299759,North
patYN8JDY,Lorraine Lewis,08/10/1999,9249603,West
pat07O7O6,Derrick Isbell,19/10/1954,9717960,Northwest
patOI4V3W,Charles Bourque,10/04/1944,9135547,West
pat331EFJ,Roberta Holmes,20/10/1986,9311212,Southeast
patFMBE8T,Lynn Bennett,07/01/1970,9743269,Northeast
patAKQGU2,Brandon Kimmer,06/12/1983,9904338,Northwest
patEI15TM,Andrew Miller,09/10/1980,9931979,Southeast
patNURPUJ,Sharon Hanway,09/12/1997,9208014,Northwest
pat7ZQYTK,Herman Gomez,21/05/1998,9428474,Southwest 
patSE84G7,Robert Connolly,13/05/1940,9548386,South
patSXLND1,Jessie Mcelderry,05/09/1961,8325912,North
patD5L1R3,Jennifer Freeman,01/10/1988,8395708,North
patF6OKPL,Modesto Walker,13/04/1951,8199205,North
pat7M09EC,Kathleen Carson,12/02/2001,9764223,West
patM2ASU1,Leona Jackson,12/04/1925,8517521,Northwest
patWW0WVD,Elizabeth Smart,20/09/1970,8183088,Northeast
patVSIRDJ,Brenda Bryant,01/09/1929,8617254,North
patFXEERJ,David Dolecki,07/09/1916,8012657,Southwest 
pat68G9NS,Rachel Wittenberg,17/02/1903,9777587,Northeast
patUE0U7I,Kristine Fasano,22/12/1933,8703233,Northwest
pat8WZDJD,Kevin Smith,28/11/1959,9261238,Southeast
patAF4YSG,Dominique Lopez,09/10/1927,9458772,North
patJ9M2C3,Cheryl Franklin,26/10/1949,9626320,Northeast
patTDZPCC,Lana Lynch,15/02/1900,9179923,Northwest
patE1LRUV,Nicholas Vert,19/11/1977,9049175,Northwest
pat08O90Z,Benita Riley,26/07/1915,9606462,West
patROA1EH,Stephen Mason,24/05/1983,9938897,East
pat2671NW,Patricia Hollister,18/01/1925,9045306,Southeast
patZND39M,James Canida,04/11/1929,8151342,East
patYLH9Z9,Robert Rodriguez,14/01/1927,9449445,North
patMWHW0M,James Ezzell,20/05/1987,8367343,Southeast
patSE418E,Mary Garrett,16/10/1914,9037567,North
patGS4BWY,Hazel Brown,21/12/1928,9376357,West
patSL03U4,Ian Simmons,06/09/1908,8777916,Southwest 
patYZA7T1,Sarah Lee,23/01/1931,9922556,Southwest 
pat8GETM1,Mark Salmeron,05/04/1946,9799597,Southwest 
patSO7BWU,Howard Stelling,03/08/1961,8444700,Northeast
patOK0EH6,Jean Hill,07/06/1917,8461383,West
patN8F412,Jennifer Franklin,22/12/1939,8055656,South
patF2Q3WP,Pamela Bissell,05/07/1990,9651678,Northeast
patPMB6QC,Dorothy Frazee,18/05/1907,8286585,Southeast
patIKVE5S,Carole Johnson,21/04/1954,8106307,Northwest
patNCGVDY,Mary Wittman,07/06/1941,8634705,Northwest
patAVNHSK,James Bass,14/11/1987,9836459,Southwest 
patBCODC0,Andrea Roach,15/11/1955,9001922,Southwest 
patZRZ4M0,Jackson Mcgrath,02/12/1905,9613177,South
patNCHTFX,Barbara Maynard,13/11/1991,9139318,South
patHVDA8T,Bonnie Galvan,03/03/1907,9709111,West
pat7MCR6M,Larry Jones,22/01/1982,8929927,North
patX7RCJC,Joseph Bourgeois,19/05/1920,8217688,Southwest 
pat06LD8Y,Teresa Cook,09/06/1959,8936801,West
patTIJUQU,Kim Vega,10/01/1958,9743079,Southwest 
pat703C5O,David Thomas,24/03/1927,8286250,Southeast
pat1N2TJ3,Curtis Rodman,23/03/1946,8781563,Northeast
patEIYA5L,Annie Mallow,27/09/1970,8754682,Southeast
pat59L87F,Morgan Gualtieri,14/12/1947,8106278,Northwest
patZHX8UU,Joan Jones,07/02/1935,8306455,North
pat5T8JFN,Adriana Smith,03/02/1949,9327370,Southwest 
patKH62E0,Jane Overy,26/09/1976,9453858,North
patZ9YA34,Obdulia Wright,22/05/1926,9080837,East
patLOISK7,Betty Perez,03/11/1979,8397808,East
pat4V13HX,Florence Stallworth,27/09/1974,8991131,West
patFLAAHW,Shoshana Garvey,21/12/2001,9594606,Southeast
patJ4JJCX,Flossie Hebrank,18/05/1903,9842215,East
pat1N6HE0,Terri Connor,26/11/1920,8722234,West
patWFVHIU,Verna Conner,09/08/1991,8413175,West
pat7LCV80,Charles Mccall,17/01/1984,8002607,East
pat7OU02C,John Evans,10/06/1951,8079335,Southwest 
pat3YI7RR,John Filer,18/05/1965,9381185,West
patS996SJ,Donna Truesdale,16/02/2002,8137530,Northeast
patIJ2OTL,Audrey Pacheco,05/03/1986,8168921,Southwest 
patO45WPT,Geraldine Heil,28/02/1964,9015216,Southeast
patGCZ08F,Jessica White,10/09/1975,9006568,South
